timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1661022000,Aug 20 2022 - 7:00pm,complete,N/A,Olympique Marseille,Nantes,Jérémie Pignard,3,3.00,1.00,2.09,0.73,2,1,3,0,0,0,"70,82","78",7,4,4,1,1,0,0,5,0,1,17,14,7,5,10,9,15,6,56,44,2.00,1.56,1.96,1.56,2.50,50,50,50,50,50,50,50,50,50,12.00,4.00,1.57,4.00,5.80,1.28,1.70,3.10,6.00,1.85,1.85,Stade Orange Vélodrome (Marseille)
1661079600,Aug 21 2022 - 11:00am,complete,N/A,Strasbourg,Reims,Ruddy Buquet,3,0.00,0.00,0.55,1.18,1,1,2,1,1,0,"45'3","81",5,4,1,0,4,0,1,0,1,3,12,15,3,8,9,7,12,16,64,36,1.77,1.87,1.40,1.75,4.00,100,100,100,50,50,50,100,100,100,10.00,0.00,1.77,3.60,4.70,1.39,2.05,3.67,7.25,2.00,1.75,Stade de la Meinau (Strasbourg)
1661086800,Aug 21 2022 - 1:00pm,complete,N/A,Angers SCO,Brest,Jérôme Brisard,3,1.00,0.00,0.40,0.80,1,3,4,2,0,2,"70","10,38,65",3,6,2,1,0,0,1,2,0,0,7,13,6,9,1,4,9,10,51,49,1.98,1.18,1.19,1.86,2.50,50,50,50,50,50,0,50,50,50,6.00,7.00,2.30,3.30,2.88,1.33,2.02,3.60,7.00,1.75,2.00,Stade Raymond-Kopa (Angers)
1661086800,Aug 21 2022 - 1:00pm,complete,N/A,Clermont,Nice,Thomas Léonard,3,0.00,1.00,1.40,1.30,1,0,1,1,1,0,"6","",3,6,1,0,1,2,0,1,0,3,7,13,4,4,3,9,4,21,48,52,0.87,1.62,0.98,1.51,3.50,50,100,50,50,50,50,100,50,100,3.00,4.00,3.60,3.50,1.95,1.33,2.04,3.60,7.00,1.80,1.95,Stade Gabriel Montpied (Clermont-Ferrand)
1661086800,Aug 21 2022 - 1:00pm,complete,N/A,Montpellier,Auxerre,Mathieu Vernice,3,3.00,0.00,1.00,0.40,1,2,3,1,1,0,"39","70,75",7,2,1,2,2,2,0,3,2,2,15,9,10,3,5,6,10,13,64,36,1.63,1.30,2.07,0.89,5.00,100,100,100,100,100,100,100,50,100,5.00,2.00,2.10,3.30,3.50,1.33,2.07,3.60,7.00,1.75,2.00,Stade de la Mosson (Montpellier)
1661086800,Aug 21 2022 - 1:00pm,complete,N/A,Toulouse,Lorient,Gustavo Fernandes Correia,3,1.00,3.00,1.60,1.80,2,2,4,2,1,1,"31,64","2,80",3,6,2,0,1,0,1,1,1,0,13,13,6,4,7,9,14,10,52,48,1.13,0.94,1.74,1.48,1.50,50,50,0,0,0,0,50,0,100,8.00,2.00,2.10,3.40,3.40,1.34,2.03,3.67,6.75,1.80,1.95,Stadium de Toulouse (Toulouse)
1661094300,Aug 21 2022 - 3:05pm,complete,N/A,Rennes,Ajaccio,Hakim Ben El Hadj,3,0.00,0.00,2.70,0.80,2,1,3,1,1,0,"18,62","57",4,8,4,2,2,0,1,5,1,1,17,13,9,6,8,7,13,11,55,45,1.89,1.19,2.17,1.52,2.00,50,50,50,0,0,50,50,0,50,10.00,9.00,1.33,4.75,8.00,1.32,1.90,3.49,5.75,2.10,1.67,Roazhon Park (Rennes)
1661107500,Aug 21 2022 - 6:45pm,complete,N/A,Lille,PSG,Clément Turpin,3,3.00,3.00,2.00,2.20,1,7,8,4,0,4,"54","1,27,39,43,52,66,87",2,4,2,0,1,0,1,1,1,0,17,18,9,11,8,7,13,8,48,52,1.87,2.58,1.88,2.22,5.00,50,100,100,100,100,100,100,100,100,13.00,3.00,5.20,4.50,1.52,1.17,1.55,2.45,3.80,1.70,2.05,Stade Pierre-Mauroy (Villeneuve d'Ascq)
1661540400,Aug 26 2022 - 7:00pm,complete,N/A,Ajaccio,Lille,Thomas Léonard,4,1.00,1.00,0.70,1.40,1,3,4,2,0,2,"84","17,43,66",6,0,3,0,2,0,0,3,0,2,5,7,2,5,3,2,13,13,42,58,1.08,1.89,0.85,1.10,1.00,50,50,0,0,0,0,50,0,50,12.00,9.00,3.20,3.25,2.17,1.40,2.17,3.75,7.00,1.95,1.80,Stade François Coty (Ajaccio)
1661612400,Aug 27 2022 - 3:00pm,complete,16059,Auxerre,Strasbourg,Johan Hamel,4,1.00,1.00,0.90,1.00,1,0,1,1,1,0,"29","",2,5,0,0,1,0,0,0,1,0,8,15,4,5,4,10,4,6,42,58,1.58,1.34,1.13,1.83,3.00,100,100,50,50,0,50,100,0,100,7.00,9.00,3.68,3.48,2.03,1.32,1.89,3.40,6.50,1.80,1.95,Stade de l'Abbé Deschamps (Auxerre)
1661626800,Aug 27 2022 - 7:00pm,complete,37848,Lens,Rennes,Jérôme Brisard,4,3.00,1.00,3.00,1.00,2,1,3,0,0,0,"66,70","90'1",7,2,0,0,1,0,0,0,1,0,19,13,5,7,14,6,15,13,51,49,1.79,2.61,1.84,1.63,3.50,100,100,50,50,50,0,50,100,100,12.00,5.00,2.63,3.75,2.48,1.26,1.66,3.00,5.50,1.62,2.20,Stade Bollaert-Delelis (Lens)
1661684400,Aug 28 2022 - 11:00am,complete,26574,Nantes,Toulouse,Mathieu Vernice,4,1.00,3.00,1.56,1.00,3,1,4,1,0,1,"50,55,61","15",4,5,0,0,3,0,0,0,2,1,18,9,10,2,8,7,11,9,50,50,1.00,1.58,2.25,1.02,2.50,50,100,50,0,0,0,100,50,100,11.00,2.00,2.40,3.45,2.90,1.30,2.02,3.30,6.50,1.70,2.05,Stade de la Beaujoire - Louis Fonteneau (Nantes)
1661691600,Aug 28 2022 - 1:00pm,complete,10591,Lorient,Clermont,Willy Delajod,4,0.00,3.00,1.70,1.50,2,1,3,2,2,0,"24,41","62",3,4,1,0,2,1,1,0,2,1,22,10,11,3,11,7,12,9,39,61,0.00,1.51,2.44,1.29,3.00,50,50,50,50,50,50,50,50,50,6.00,3.00,2.05,3.45,3.70,1.33,2.04,3.55,6.50,1.80,1.95,Stade Yves Allainmat - Le Moustoir (Lorient)
1661691600,Aug 28 2022 - 1:00pm,complete,N/A,Nice,Olympique Marseille,François Letexier,4,1.00,1.00,1.50,2.22,0,3,3,3,0,3,"","10,37,42",7,5,1,0,1,0,0,1,0,1,18,13,3,4,15,9,7,15,49,51,1.40,0.81,1.58,1.56,2.00,100,100,0,0,0,0,100,0,100,12.00,5.00,2.65,3.40,2.60,1.32,2.00,3.40,6.50,1.70,2.05,Allianz Riviera (Nice)
1661691600,Aug 28 2022 - 1:00pm,complete,N/A,Brest,Montpellier,Marc Bollengier,4,1.00,0.00,1.00,1.00,0,7,7,5,0,5,"","6,10,11,25,31,64,84",5,4,0,1,2,0,0,1,0,2,9,14,2,9,7,5,15,16,52,48,2.00,0.86,1.06,1.69,4.50,100,100,50,50,50,50,100,50,100,7.00,2.00,1.90,3.70,3.80,1.25,1.80,2.90,5.50,1.62,2.20,Stade Francis-Le Blé (Brest)
1661691600,Aug 28 2022 - 1:00pm,complete,6673,Troyes,Angers SCO,Stéphanie Frappart,4,0.00,1.00,1.00,0.40,3,1,4,1,1,0,"12,61,82","67",8,3,2,0,2,1,2,0,2,1,28,8,14,3,14,5,8,12,49,51,1.19,1.47,3.16,1.00,3.50,50,100,100,50,0,50,100,50,100,11.00,5.00,2.45,3.30,2.95,1.35,1.96,3.75,7.50,1.80,1.95,Stade de l'Aube (Troyes)
1661699100,Aug 28 2022 - 3:05pm,complete,14930,Reims,Olympique Lyonnais,Jeremy Stinat,4,0.00,0.00,1.44,1.10,1,1,2,1,1,0,"24","86",2,7,1,1,1,0,0,2,0,1,9,19,6,6,3,13,12,12,26,74,1.44,0.00,1.17,2.34,3.00,50,50,50,50,50,50,50,50,50,1.00,5.00,4.20,4.00,1.77,1.19,1.68,2.55,4.50,1.62,2.20,Stade Auguste-Delaune II (Reims)
1661712300,Aug 28 2022 - 6:45pm,complete,N/A,PSG,Monaco,Benoît Bastien,4,3.00,3.00,2.60,2.10,1,1,2,1,0,1,"70","20",4,3,4,0,4,0,1,3,1,3,19,5,6,4,13,1,12,15,67,33,3.14,3.26,2.01,0.81,5.00,100,100,100,50,50,50,100,100,100,18.00,4.00,1.35,5.50,6.50,1.06,1.40,2.08,2.45,1.67,2.10,Parc des Princes (Paris)
1661965200,Aug 31 2022 - 5:00pm,complete,4045,Monaco,Troyes,Ruddy Buquet,5,0.50,0.00,1.70,0.90,2,4,6,3,1,2,"10,63","22,45'3,48,78",8,6,2,1,1,0,2,1,0,1,9,20,7,12,2,8,13,11,52,48,1.44,1.45,1.42,2.47,4.25,100,100,75,75,75,75,75,75,100,7.50,3.50,1.28,6.05,9.90,1.18,1.53,2.24,4.20,1.90,1.80,Stade Louis II (Monaco)
1661965200,Aug 31 2022 - 5:00pm,complete,6500,Angers SCO,Reims,Jérémie Pignard,5,0.50,0.50,0.40,1.18,2,4,6,2,0,2,"59,67","23,45,70,90",4,3,1,0,5,1,0,1,0,6,11,12,5,6,6,6,9,15,59,41,1.59,1.81,1.39,1.47,2.75,75,75,50,50,25,50,75,50,75,8.50,5.50,2.25,3.42,3.20,1.33,2.03,3.60,7.00,1.80,1.90,Stade Raymond-Kopa (Angers)
1661965200,Aug 31 2022 - 5:00pm,complete,10051,Montpellier,Ajaccio,Bastien Dechepy,5,1.50,0.00,1.00,0.80,2,0,2,1,1,0,"28,77","",3,8,2,1,3,1,2,1,2,2,12,16,5,2,7,14,9,17,38,62,1.85,1.35,1.25,1.60,3.50,100,100,100,25,25,50,100,50,75,10.50,7.00,1.90,3.67,3.97,1.32,1.83,3.40,6.50,1.78,1.93,Stade de la Mosson (Montpellier)
1661965200,Aug 31 2022 - 5:00pm,complete,38609,Olympique Lyonnais,Auxerre,Pierre Gaillouste,5,3.00,1.50,1.70,0.40,2,1,3,1,1,0,"29,72","80",9,3,0,0,2,0,0,0,0,2,22,7,8,3,14,4,13,13,62,38,1.62,1.09,2.44,0.94,4.00,100,100,100,50,50,75,100,75,75,6.00,4.50,1.28,5.95,10.25,1.12,1.50,2.31,3.25,1.78,1.93,Groupama Stadium (Décines-Charpieu)
1661965200,Aug 31 2022 - 5:00pm,complete,25162,Strasbourg,Nantes,Clément Turpin,5,0.50,0.50,0.55,0.73,1,1,2,1,1,0,"28","85",3,6,0,0,3,0,0,0,1,2,8,13,4,5,4,8,13,18,46,54,1.58,1.56,1.06,1.50,2.00,75,75,50,0,0,0,50,50,75,9.00,2.50,1.53,4.43,5.95,1.29,1.75,3.25,5.95,1.80,1.90,Stade de la Meinau (Strasbourg)
1661972400,Aug 31 2022 - 7:00pm,complete,30254,Lille,Nice,Jeremy Stinat,5,1.50,0.50,2.00,1.30,1,2,3,3,1,2,"20","22,29",6,3,1,0,4,0,0,1,1,3,20,4,7,3,13,1,15,21,63,37,1.88,1.56,2.42,0.66,4.00,75,75,50,50,50,50,100,50,75,9.00,5.00,2.26,3.52,3.10,1.33,1.95,3.60,7.00,1.77,1.95,Decathlon Arena – Stade Pierre-Mauroy (Villeneuve d'Ascq)
1661972400,Aug 31 2022 - 7:00pm,complete,62763,Olympique Marseille,Clermont,Eric Wattellier,5,3.00,1.50,2.09,1.50,1,0,1,0,0,0,"49","",7,1,2,0,2,0,1,1,1,1,22,4,9,0,13,4,16,12,60,40,1.98,1.40,2.45,0.47,4.25,100,100,100,50,50,75,75,75,100,11.50,6.00,1.44,4.78,6.85,1.20,1.62,2.65,4.75,1.82,1.88,Stade Orange Vélodrome (Marseille)
1661972400,Aug 31 2022 - 7:00pm,complete,N/A,Lens,Lorient,Benoît Bastien,5,3.00,2.00,3.00,1.80,5,2,7,3,2,1,"24,28,57,77,86","41,50",4,5,1,0,3,0,0,1,0,3,17,12,9,5,8,7,10,6,58,42,1.81,1.21,2.04,1.34,3.25,75,75,75,50,25,25,50,75,100,10.50,2.00,1.53,4.42,5.80,1.25,1.69,3.00,5.50,1.88,1.82,Stade Bollaert-Delelis (Lens)
1661972400,Aug 31 2022 - 7:00pm,complete,N/A,Rennes,Brest,Benoît Millot,5,1.50,1.50,2.70,0.80,3,1,4,0,0,0,"53,89,90'1","57",7,3,2,0,0,0,0,2,0,0,19,8,9,3,10,5,11,6,65,35,2.03,1.52,2.37,0.96,3.25,75,75,75,50,25,25,75,75,100,10.00,7.00,1.31,6.25,8.00,1.19,1.60,2.20,4.50,1.75,1.95,Roazhon Park (Rennes)
1661972400,Aug 31 2022 - 7:00pm,complete,N/A,Toulouse,PSG,Hakim Ben El Hadj,5,1.00,3.00,1.60,2.20,0,3,3,1,0,1,"","37,50,90",3,9,1,0,0,0,0,1,0,0,16,22,8,14,8,8,10,7,38,62,1.44,2.40,1.80,2.72,4.75,75,100,75,75,50,75,100,75,100,9.50,2.50,13.75,7.95,1.17,1.10,1.32,1.81,3.00,1.83,1.87,Stadium de Toulouse (Toulouse)
1662217200,Sep 03 2022 - 3:00pm,complete,17025,Auxerre,Olympique Marseille,Willy Delajod,6,2.00,2.00,0.90,2.22,0,2,2,1,0,1,"","7,84",4,1,1,0,1,0,1,0,0,1,11,16,4,8,7,8,8,14,47,53,1.36,1.18,1.32,2.02,2.50,50,75,50,25,0,50,100,0,50,8.00,5.00,4.40,3.95,1.75,1.23,1.71,2.78,5.10,1.70,2.15,Stade de l'Abbé Deschamps (Auxerre)
1662224400,Sep 03 2022 - 5:00pm,complete,N/A,Olympique Lyonnais,Angers SCO,Thomas Léonard,6,3.00,0.50,1.70,0.40,5,0,5,2,2,0,"31,38,59,62,88","",13,3,2,0,1,0,0,2,0,1,24,9,16,3,8,6,5,9,64,36,1.89,1.23,2.95,1.03,3.84,100,100,100,67,17,59,100,59,84,9.67,4.00,1.31,5.80,8.40,1.15,1.50,2.25,3.75,1.75,1.98,Groupama Stadium (Décines-Charpieu)
1662231600,Sep 03 2022 - 7:00pm,complete,N/A,Nantes,PSG,Pierre Gaillouste,6,2.00,3.00,1.56,2.20,0,3,3,1,0,1,"","18,54,68",1,7,1,1,4,0,2,0,1,3,10,21,2,5,8,16,6,12,41,59,1.62,2.51,1.03,2.29,4.17,67,100,75,59,34,34,100,75,100,10.83,1.17,5.95,5.60,1.42,1.12,1.33,1.87,3.40,1.78,1.93,Stade de la Beaujoire - Louis Fonteneau (Nantes)
