timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1661004000,Aug 20 2022 - 2:00pm,complete,N/A,Ross County,Kilmarnock,David Munro,4,0.00,0.00,0.92,0.17,1,0,1,0,0,0,"86","",1,7,4,1,4,0,1,4,1,3,10,17,7,0,3,17,15,16,50,50,0.80,0.67,1.38,1.41,3.00,50,100,50,50,0,0,0,100,100,6.00,10.00,2.35,3.20,3.05,1.42,2.25,4.33,8.50,1.95,1.83,Global Energy Stadium (Dingwall)
1661004000,Aug 20 2022 - 2:00pm,complete,N/A,St. Johnstone,Aberdeen,Craig Napier,4,0.00,0.00,1.00,0.58,0,1,1,0,0,0,"","56",5,5,5,0,0,0,3,2,0,0,7,17,3,6,4,11,18,12,46,54,0.58,0.77,1.07,1.83,1.50,0,50,0,0,0,0,50,0,100,6.00,6.00,3.35,3.10,2.25,1.47,2.50,4.75,9.50,2.05,1.75,McDiarmid Park (Perth)
1661090400,Aug 21 2022 - 2:00pm,complete,N/A,Celtic,Hearts,Kevin Clancy,4,3.00,1.00,3.00,1.17,2,0,2,1,1,0,"13,90'4","",4,6,0,0,5,2,0,0,2,5,16,6,8,0,8,6,11,12,69,31,2.68,1.32,2.10,0.71,2.00,50,100,0,0,0,0,100,0,100,19.00,2.00,1.25,6.00,10.00,1.14,1.46,2.21,3.60,1.95,1.80,Celtic Park (Glasgow)
1661608800,Aug 27 2022 - 2:00pm,complete,N/A,Aberdeen,Livingston,Colin Steven,5,1.50,1.50,2.00,1.27,5,0,5,1,1,0,"42,58,62,63,86","",8,3,0,0,4,1,0,0,2,3,20,8,6,0,14,8,2,11,58,42,1.02,0.85,2.06,0.71,3.00,50,50,50,50,50,50,50,50,100,7.00,3.50,1.79,3.22,4.98,1.40,2.45,4.20,8.50,2.10,1.72,Pittodrie Stadium (Aberdeen)
1661608800,Aug 27 2022 - 2:00pm,complete,N/A,Kilmarnock,Motherwell,Euan Anderson,5,0.50,3.00,1.64,1.17,2,1,3,1,0,1,"71,76","14",8,4,2,0,1,0,0,2,1,0,21,11,3,8,18,3,11,20,57,43,1.62,1.41,1.97,1.52,3.25,50,75,50,50,50,50,100,50,75,10.00,7.00,2.54,3.20,2.74,1.38,2.03,4.00,8.00,1.87,1.90,The BBSP Stadium Rugby Park (Kilmarnock)
1661608800,Aug 27 2022 - 2:00pm,complete,N/A,Rangers,Ross County,Don Robertson,5,3.00,0.00,2.67,0.82,4,0,4,2,2,0,"24,39,58,80","",7,1,2,0,2,0,1,1,1,1,30,5,13,0,17,5,10,10,73,27,2.53,1.16,3.34,0.48,2.50,25,75,50,25,0,0,25,75,100,12.00,2.00,1.15,7.20,15.75,1.14,1.43,2.15,3.75,2.30,1.57,Ibrox Stadium (Glasgow)
1661608800,Aug 27 2022 - 2:00pm,complete,N/A,St. Mirren,Hibernian,Graham Grainger,5,1.50,1.50,2.08,0.83,1,0,1,1,1,0,"6","",4,10,1,0,3,0,1,0,2,1,14,15,3,2,11,13,8,12,31,69,1.44,1.86,1.39,1.46,1.50,25,25,25,0,0,0,50,25,75,18.50,5.50,2.43,3.08,3.00,1.45,2.26,4.50,9.50,1.98,1.73,The SMISA Stadium (Paisley)
1661684400,Aug 28 2022 - 11:00am,complete,N/A,Dundee United,Celtic,Steven McLean,5,0.00,3.00,1.08,2.58,0,9,9,4,0,4,"","15,40,45'2,45'6,50,55,59,77,81",2,11,1,0,0,0,1,0,0,0,7,30,3,13,4,17,6,7,24,76,1.54,2.44,0.87,3.28,3.25,25,75,75,50,25,25,50,75,100,17.50,4.50,16.00,7.75,1.15,1.12,1.44,2.10,3.40,2.20,1.62,Tannadice Park (Dundee)
1661695200,Aug 28 2022 - 2:00pm,complete,N/A,Hearts,St. Johnstone,John Beaton,5,3.00,1.50,2.27,1.08,3,2,5,3,2,1,"25,31,81","6,54",3,4,0,0,4,0,0,0,2,2,28,9,7,6,21,3,9,13,60,40,1.71,0.60,2.72,1.25,3.75,75,100,100,50,25,0,75,100,100,7.00,3.00,1.63,3.75,5.75,1.36,2.20,3.70,7.25,2.10,1.67,Tynecastle Park (Edinburgh)
1662204600,Sep 03 2022 - 11:30am,complete,N/A,Celtic,Rangers,Nick Walsh,6,3.00,2.00,3.00,2.09,4,0,4,3,3,0,"8,32,40,78","",3,4,3,0,3,0,1,2,2,1,17,12,7,3,10,9,12,11,45,55,2.39,1.73,1.91,1.28,2.75,50,100,50,25,0,0,100,50,100,12.50,5.50,1.84,3.65,3.85,1.25,1.80,3.00,5.50,1.70,2.10,Celtic Park (Glasgow)
